Sum of Action_&_Adventure,Sum of Anime_Features,Sum of Anime_Series,Sum of British_TV_Shows,cast,Sum of Children_&_Family_Movies,Sum of Classic_&_Cult_TV,Sum of Classic_Movies,Sum of Comedies,country,Sum of Crime_TV_Shows,Sum of Cult_Movies,Year,Quarter,Month,Day,Sum of day_added,description,director,Sum of Documentaries,Sum of Docuseries,Sum of Dramas,duration,Sum of Faith_&_Spirituality,Sum of Horror_Movies,Sum of Independent_Movies,Sum of International_Movies,Sum of International_TV_Shows,Sum of Kids'_TV,Sum of Korean_TV_Shows,Sum of LGBTQ_Movies,listed_in,Sum of month_added,Sum of Movies,Sum of Music_&_Musicals,rating,Sum of Reality_TV,Sum of release_year,Sum of Romantic_Movies,Sum of Romantic_TV_Shows,Sum of Sci-Fi_&_Fantasy,Sum of Science_&_Nature_TV,Sum of Spanish-Language_TV_Shows,Sum of Sports_Movies,Sum of Stand-Up_Comedy,Sum of Stand-Up_Comedy_&_Talk_Shows,Sum of Teen_TV_Shows,Sum of Thrillers,title,Sum of TV_Action_&_Adventure,Sum of TV_Comedies,Sum of TV_Dramas,Sum of TV_Horror,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Mysteries,Sum of TV_Sci-Fi_&_Fantasy,Sum of TV_Shows,Sum of TV_Thrillers,type,Sum of User_Rating,Sum of year_added
0,0,0,0,"Abhay Deol, Paresh Rawal, Neetu Chandra, Archana Puran Singh, Manu Rishi Chadha, Richa Chadda, Anurag Arora, Rajender Sethi, Manjot Singh, Chandan Anand",0,0,0,1,India,0,0,2018,Qtr 4,November,1,1,"Starting as a petty thief, a man rises to become one of the city's biggest operators and carves out the kind of lifestyle he'd once only dreamed of.",Dibakar Banerjee,0,0,1,118 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",11,1,0,TV-14,0,2008,0,0,0,0,0,0,0,0,0,0,Oye Lucky! Lucky Oye!,0,0,0,0,0,0,0,0,0,0,0,Movie,56,2018
0,0,0,0,"Abhay Deol, Preeti Desai, Lillete Dubey, Rati Agnihotri, Jayant Kripalani, Darshan Jariwala, Anish Trivedi, Geetika Tyagi, Preetika Chawla, Tahir Raj Bhasin",0,0,0,1,India,0,0,2020,Qtr 3,July,5,5,The lives of a Mumbai man and woman who are both dealing with issues intersect through a TV dance show that she wants to win but he wants to sabotage.,Devika Bhagat,0,0,1,135 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",7,1,0,TV-14,0,2014,0,0,0,0,0,0,0,0,0,0,One by Two,0,0,0,0,0,0,0,0,0,0,0,Movie,63,2020
0,0,0,0,"Abhay Deol, Soha Ali Khan, Shayan Munshi, Kamini Khanna, Sohrab Ardeshir, Murad Ali, Shakeel Khan, Natasha Sinha, Brijendra Kala",0,0,0,0,India,0,0,2019,Qtr 4,December,31,31,"Stood up by her groom at the altar, a young woman finds help and healing from another man – until her ex-fiancé returns, hoping to win her back.",Shivam Nair,0,0,1,122 min,0,0,0,1,0,0,0,0,"Dramas, International Movies, Romantic Movies",12,1,0,TV-14,0,2006,1,0,0,0,0,0,0,0,0,0,Ahista Ahista,0,0,0,0,0,0,0,0,0,0,0,Movie,91,2019
0,0,0,0,"Abhay Mahajan, Dipti Sati, Mayur More, Shubhangi Tambale, Chetan Dalvi, Nilesh Diwekar",0,0,0,1,India,0,0,2019,Qtr 2,June,15,15,"When his friends make a bet that he can woo his college crush, a lovesick student named Luckee struggles between satisfying his heart and hormones.",Sanjay Jadhav,0,0,0,113 min,0,0,0,1,0,0,0,0,"Comedies, International Movies, Romantic Movies",6,1,0,TV-14,0,2019,1,0,0,0,0,0,0,0,0,0,Luckee,0,0,0,0,0,0,0,0,0,0,0,Movie,38,2019
1,0,0,0,"Abhimanyu Dassani, Radhika Madan, Gulshan Devaiah, Mahesh Manjrekar, Jimit Trivedi, Loveleen Mishra, Sartaaj Kakkar, Riva Arora",0,0,0,1,India,0,0,2019,Qtr 2,May,22,22,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial-arts hero in this high-action, meta comedy.",Vasan Bala,0,0,0,137 min,0,0,0,1,0,0,0,0,"Action & Adventure, Comedies, International Movies",5,1,0,TV-14,0,2018,0,0,0,0,0,0,0,0,0,0,The Man Who Feels No Pain,0,0,0,0,0,0,0,0,0,0,0,Movie,50,2019
0,0,0,0,"Abhishek Bachchan, Aditya Roy Kapur, Rajkummar Rao, Sanya Malhotra, Fatima Sana Shaikh, Pankaj Tripathi, Rohit Saraf, Shalini Vatsa, Pearle Maaney",0,0,0,1,India,0,0,2020,Qtr 4,November,12,12,"From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",Anurag Basu,0,0,1,150 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",11,1,0,TV-MA,0,2020,0,0,0,0,0,0,0,0,0,0,Ludo,0,0,0,0,0,0,0,0,0,0,0,Movie,63,2020
1,0,0,0,"Abhishek Bachchan, Bhoomika Chawla, Mahesh Manjrekar, Vijay Raaz, Mukesh Rishi, Ayesha Jhulka, Anjan Srivastav, Goga Kapoor, Mukul Agarwal, Shweta Menon",0,0,0,0,India,0,0,2018,Qtr 1,March,1,1,Siddharth falls in love with beautiful Jhanvi. But Jhanvi's brother Ganpat is overly possessive – and determined to destroy their relationship.,Jeeva,0,0,0,134 min,0,0,0,1,0,0,0,0,"Action & Adventure, International Movies, Music & Musicals",3,1,1,TV-14,0,2004,0,0,0,0,0,0,0,0,0,0,Run,0,0,0,0,0,0,0,0,0,0,0,Movie,66,2018
0,0,0,0,"Abhishek Bachchan, Hrishitaa Bhatt, Amrish Puri, Mohnish Bahl, Helen, Om Puri, Ashish Vidyarthi, A.K. Hangal, Tinnu Anand, Daisy Irani, Dara Singh, Viju Khote, Shubha Khote",0,0,0,1,India,0,0,2018,Qtr 1,March,1,1,"Unable to bribe his way out of a reckless driving charge, an arrogant rich kid is sentenced to community service at a home for senior citizens.",Gurudev Bhalla,0,0,0,148 min,0,0,0,1,0,0,0,0,"Comedies, International Movies, Music & Musicals",3,1,1,TV-PG,0,2002,0,0,0,0,0,0,0,0,0,0,Shararat,0,0,0,0,0,0,0,0,0,0,0,Movie,74,2018
0,0,0,0,"Abhishek Bachchan, John Abraham, Priyanka Chopra, Bobby Deol, Kiron Kher, Sushmita Mukherjee, Shrey Bawa, Boman Irani",0,0,0,1,"India, United States",0,0,2020,Qtr 2,April,1,1,"To win over a landlady who only accepts women as tenants, two men pose as a couple – but the jig may be up when they both fall for their flatmate.",Tarun Mansukhani,0,0,1,142 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",4,1,0,TV-14,0,2008,0,0,0,0,0,0,0,0,0,0,Dostana,0,0,0,0,0,0,0,0,0,0,0,Movie,73,2020
0,0,0,0,"Abhishek Bachchan, Kangana Ranaut, Anupam Kher, Boman Irani, Jimmy Shergill, Shahana Goswami, Gauhar Khan, Sarah-Jane Dias",0,0,0,0,India,0,0,2019,Qtr 4,December,15,15,"A tycoon accuses three strangers of killing his daughter but mysteriously dies before he can expose them, sparking a tangled hunt for the real culprit.",Abhinay Deo,0,0,0,135 min,0,0,0,1,0,0,0,0,"International Movies, Thrillers",12,1,0,TV-14,0,2011,0,0,0,0,0,0,0,0,0,1,Game,0,0,0,0,0,0,0,0,0,0,0,Movie,63,2019
0,0,0,0,"Abhishek Bachchan, Mithun Chakraborty, Aishwarya Rai Bachchan, Madhavan, Vidya Balan, Roshan Seth, Arya Babbar, Sachin Khedekar, Dhritiman Chatterjee, Manoj Joshi",0,0,0,0,India,0,0,2018,Qtr 1,March,1,1,Ambitious Gurukant Desai ignores his father's advice and leaves his village to find success in Turkey.,Mani Ratnam,0,0,1,155 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",3,1,0,TV-PG,0,2007,0,0,0,0,0,0,0,0,0,0,Guru,0,0,0,0,0,0,0,0,0,0,0,Movie,79,2018
0,0,0,0,"Abhishek Bachchan, Priyanka Chopra, Riteish Deshmukh, Boman Irani, Nana Patekar, Sanjay Mishra, Tinnu Anand, Hussain Shaikh",0,0,0,1,India,0,0,2021,Qtr 1,January,8,8,"When his girlfriend learns the truth about his murky past, a con artist is forced to examine his choices and get to the root of his real identity.",Rohan Sippy,0,0,0,129 min,0,0,0,1,0,0,0,0,"Comedies, International Movies, Romantic Movies",1,1,0,TV-14,0,2005,1,0,0,0,0,0,0,0,0,0,BluffMaster!,0,0,0,0,0,0,0,0,0,0,0,Movie,44,2021
0,0,0,0,"Abhishek Bachchan, Sonam Kapoor, Waheeda Rehman, Om Puri, Prem Chopra, Atul Kulkarni, Pavan Malhotra, Divya Dutta, Deepak Dobriyal, Sheeba Chaddha",0,0,0,0,India,0,0,2018,Qtr 4,October,1,1,"In the ancient walled city of Delhi, an American-born Indian finds himself on an unexpected inner journey as he learns about himself and his roots.",Rakeysh Omprakash Mehra,0,0,1,128 min,0,0,0,1,0,0,0,0,"Dramas, International Movies",10,1,0,TV-14,0,2009,0,0,0,0,0,0,0,0,0,0,Delhi 6,0,0,0,0,0,0,0,0,0,0,0,Movie,34,2018
0,0,0,0,"Abigail Spencer, Chad Michael Murray, Katee Sackhoff, Emily Alyn Lind, Cicely Tyson, Andrea Frankle, Brad James, Lance E. Nichols",0,0,0,0,United States,0,0,2021,Qtr 3,August,1,1,A couple's Georgia dream home becomes a living nightmare when their daughter begins to have frightening visions from the property's terrible past.,Tom Elkins,0,0,0,101 min,0,1,0,0,0,0,0,0,Horror Movies,8,1,0,R,0,2013,0,0,0,0,0,0,0,0,0,0,The Haunting in Connecticut 2: Ghosts of Georgia,0,0,0,0,0,0,0,0,0,0,0,Movie,82,2021
0,0,0,0,"Abir Chatterjee, Raima Sen, Arunima Ghosh, Priyanka Sarkar, Sujan Mukherjee, Kanchan Mullick, Biswanath Basu, Bhaswar Chatterjee, Swagata Basu, Tuhin Mitra, Paran Banerjee, Kharaj Mukherjee, Chiranjit",0,0,0,1,India,0,0,2017,Qtr 2,May,1,1,"After losing his seventh job in a row, a TV producer and sci-fi buff travels back in time to 1980, where his employment prospects improve.",Atanu Ghosh,0,0,1,127 min,0,0,0,1,0,0,0,0,"Comedies, Dramas, International Movies",5,1,0,TV-PG,0,2015,0,0,0,0,0,0,0,0,0,0,Abby Sen,0,0,0,0,0,0,0,0,0,0,0,Movie,47,2017
0,0,0,0,"Abstract Rude, Chali 2na, Cut Chemist, Ellay Khule, Riddlore, Medusa, Myka Nyne, Pigeon John, 2Mex",0,0,0,0,United States,0,0,2021,Qtr 1,February,11,11,"Examine how the group of alternative hip-hop artists known as the Good Lifers started a movement and created a robust, progressive musical community.",Ava DuVernay,1,0,0,98 min,0,0,0,0,0,0,0,0,"Documentaries, Music & Musicals",2,0,1,TV-MA,0,2008,0,0,0,0,0,0,0,0,0,0,This Is the Life,0,0,0,0,0,0,0,0,0,0,0,Movie,86,2021
0,0,0,0,"Acha Septriasa, Ryan Delon, Makayla Rose Hilli, TJ",1,0,0,0,Indonesia,0,0,2021,Qtr 1,January,28,28,"A street dog is taken in by a young couple, and the family pit becomes an instant accomplice as she adjusts to her new, loving home.",Noviandra Santosa,0,0,1,90 min,0,0,0,1,0,0,0,0,"Children & Family Movies, Dramas, International Movies",1,1,0,TV-PG,0,2021,0,0,0,0,0,0,0,0,0,0,June & Kopi,0,0,0,0,0,0,0,0,0,0,0,Movie,34,2021
1,0,0,0,"Adam Collins, Jessica Norris, Ian Hitchens, Steven Blades, Zara Phythian, Anthony Burrows, Andy Calderwood, Emmeline Kellie, Andre Squire, Ollie Christie",0,0,0,0,United Kingdom,0,0,2019,Qtr 1,February,15,15,"After a failed mission, an ex-Royal Marines Commando tries to overcome his demons while investigating the death of his ex-girlfriend's father.","Adam Collins, Luke Radford",0,0,0,102 min,0,0,0,0,0,0,0,0,Action & Adventure,2,0,0,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,0,Outlawed,0,0,0,0,0,0,0,0,0,0,0,Movie,93,2019
0,0,0,0,Adam Devine,0,0,0,0,United States,0,0,2019,Qtr 2,June,18,18,"Frenetic comic Adam Devine talks teen awkwardness, celebrity encounters, his ""Pitch Perfect"" audition and more in a special from his hometown of Omaha.",Jay Karas,0,0,0,59 min,0,0,0,0,0,0,0,0,Stand-Up Comedy,6,0,0,TV-MA,0,2019,0,0,0,0,0,0,1,0,0,0,Adam Devine: Best Time of Our Lives,0,0,0,0,0,0,0,0,0,0,0,Movie,57,2019
0,0,0,0,"Adam DeVine, Alexandra Daddario, Shelley Hennig, Robbie Amell, Andrew Bachelor",0,0,0,1,United States,0,0,2018,Qtr 1,February,9,9,"Using a magical photo booth that sends him back in time, Noah relives the night he met Avery over and over, trying to persuade her to fall for him.",Ari Sandel,0,0,0,97 min,0,0,0,0,0,0,0,0,"Comedies, Romantic Movies",2,1,0,TV-14,0,2018,1,0,0,0,0,0,0,0,0,0,When We First Met,0,0,0,0,0,0,0,0,0,0,0,Movie,75,2018
1,0,0,0,"Adam DeVine, Anders Holm, Blake Anderson, Utkarsh Ambudkar, Aya Cash, Neal McDonough, Daniel Stern, Jamie Demetriou, Rhona Mitra, Sam Richardson, Steve Howey, Mac Brandt, Geno Segers, Roe Hartrampf",0,0,0,1,United States,0,0,2018,Qtr 1,March,23,23,Three buddies with big dreams go from underachieving slackers to badass warriors when their posh hotel is taken over by terrorists.,Kyle Newacheck,0,0,0,102 min,0,0,0,0,0,0,0,0,"Action & Adventure, Comedies",3,0,0,TV-MA,0,2018,0,0,0,0,0,0,0,0,0,0,"Game Over, Man!",0,0,0,0,0,0,0,0,0,0,0,Movie,63,2018
0,0,0,0,"Adam Greaves-Neal, Sara Lazzaro, Vincent Walsh, Sean Bean, Jonathan Bailey, Agni Scott",0,0,0,0,United States,0,0,2020,Qtr 3,August,27,27,"Tormented by a demon and on the run from a Roman centurion, a 7-year-old Jesus and his parents, Mary and Joseph, flee Egypt for Nazareth.",Cyrus Nowrasteh,0,0,1,111 min,1,0,0,0,0,0,0,0,"Dramas, Faith & Spirituality",8,0,0,PG-13,0,2016,0,0,0,0,0,0,0,0,0,0,The Young Messiah,0,0,0,0,0,0,0,0,0,0,0,Movie,73,2020
0,0,0,0,"Adam Moussamih, Charli Birdgenau, Vlastra Vrana, Sonja Ball, Alexandre Harough",1,0,0,0,"France, Luxembourg, Canada",0,0,2019,Qtr 2,June,7,7,"When a sacred statue is taken from his Andean village, a spirited boy who dreams of becoming a shaman goes on a brave mission to get it back.",Juan Antin,0,0,0,71 min,0,0,0,0,0,0,0,0,Children & Family Movies,6,1,0,PG,0,2019,0,0,0,0,0,0,0,0,0,0,Pachamama,0,0,0,0,0,0,0,0,0,0,0,Movie,84,2019
1,0,0,0,"Adam Rayner, Eliza Dushku, Ian Ogilvy, James Remar, Roger Moore, Enrique Murciano, Thomas Kretschmann, Beatrice Rosen, Greg Grunberg, Yani Gellman",0,0,0,0,United States,0,0,2017,Qtr 3,August,10,10,"Master thief Simon Templar – also known as the Saint – is hired by a wealthy banker to find his kidnapped daughter, but not all is as it seems.",Ernie Barbarash,0,0,0,92 min,0,0,0,0,0,0,0,0,Action & Adventure,8,0,0,TV-14,0,2017,0,0,0,0,0,0,0,0,0,0,The Saint,0,0,0,0,0,0,0,0,0,0,0,Movie,76,2017
0,0,0,0,Adam Sandler,0,0,0,0,United States,0,0,2018,Qtr 4,October,23,23,"From ""Heroes"" to ""Ice Cream Ladies"" – Adam Sandler's comedy special hits you with new songs and jokes in an unexpected, groundbreaking way.",Steve Brill,0,0,0,74 min,0,0,0,0,0,0,0,0,Stand-Up Comedy,10,0,0,TV-MA,0,2018,0,0,0,0,0,0,1,0,0,0,ADAM SANDLER 100% FRESH,0,0,0,0,0,0,0,0,0,0,0,Movie,91,2018
0,0,0,0,"Adam Sandler, Ben Stiller, Dustin Hoffman, Elizabeth Marvel, Grace Van Patten, Emma Thompson, Candice Bergen, Rebecca Miller, Danny Flaherty, Sakina Jaffrey, Adam David Thompson",0,0,0,1,United States,0,0,2017,Qtr 4,October,13,13,Grudges and rivalries abound as three adult siblings converge in New York to contend with their prickly artist father – and his fading legacy.,Noah Baumbach,0,0,1,113 min,0,0,1,0,0,0,0,0,"Comedies, Dramas, Independent Movies",10,1,0,TV-MA,0,2017,0,0,0,0,0,0,0,0,0,0,The Meyerowitz Stories (New and Selected),0,0,0,0,0,0,0,0,0,0,0,Movie,85,2017
0,0,0,0,"Adam Sandler, Chris Rock, Steve Buscemi, Rachel Dratch, Allison Strong, Roland Buck III, Katie Hartman, Chloe Himmelman, Jake Lippmann, Jim Barone, June Gable",0,0,0,1,United States,0,0,2018,Qtr 2,April,27,27,Two fathers with clashing views about their children's upcoming wedding struggle to keep it together during the chaotic week before the big day.,Robert Smigel,0,0,0,117 min,0,0,0,0,0,0,0,0,Comedies,4,0,0,TV-14,0,2018,0,0,0,0,0,0,0,0,0,0,The Week Of,0,0,0,0,0,0,0,0,0,0,0,Movie,65,2018
1,0,0,0,"Adam Sandler, David Spade, Paula Patton, Kathryn Hahn, Nick Swardson, Catherine Bell, Michael Chiklis, Natasha Leggero, Sean Astin",0,0,0,1,United States,0,0,2016,Qtr 2,May,27,27,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,Steven Brill,0,0,0,109 min,0,0,0,0,0,0,0,0,"Action & Adventure, Comedies",5,0,0,TV-MA,0,2016,0,0,0,0,0,0,0,0,0,0,The Do-Over,0,0,0,0,0,0,0,0,0,0,0,Movie,75,2016
0,0,0,0,"Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph",0,0,0,1,United States,0,0,2020,Qtr 4,December,1,1,"After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day.",Peter Segal,0,0,0,99 min,0,0,0,0,0,0,0,0,"Comedies, Romantic Movies",12,1,0,PG-13,0,2004,1,0,0,0,0,0,0,0,0,0,50 First Dates,0,0,0,0,0,0,0,0,0,0,0,Movie,80,2020
0,0,0,0,"Adam Sandler, Jack Nicholson, Marisa Tomei, Luis Guzmán, Allen Covert, Lynne Thigpen, Kurt Fuller, Jonathan Loughran, Krista Allen, January Jones, Woody Harrelson, John Turturro, Kevin Nealon",0,0,0,1,United States,0,0,2019,Qtr 4,November,1,1,"After a gentle businessman is forced to get anger management counseling, his therapist moves in – but turns out to have anger issues of his own.",Peter Segal,0,0,0,105 min,0,0,0,0,0,0,0,0,Comedies,11,0,0,PG-13,0,2003,0,0,0,0,0,0,0,0,0,0,Anger Management,0,0,0,0,0,0,0,0,0,0,0,Movie,84,2019
0,0,0,0,"Adam Sandler, Jennifer Aniston, Luke Evans, Gemma Arterton, Adeel Akhtar, Luis Gerardo Méndez, Dany Boon, Terence Stamp",0,0,0,1,United States,0,0,2019,Qtr 2,June,14,14,"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",Kyle Newacheck,0,0,0,98 min,0,0,0,0,0,0,0,0,Comedies,6,0,0,PG-13,0,2019,0,0,0,0,0,0,0,0,0,0,Murder Mystery,0,0,0,0,0,0,0,0,0,0,0,Movie,45,2019
0,0,0,0,"Adam Sandler, Jennifer Hudson, Kevin James, Terry Crews, Rob Schneider, Colin Quinn, Nick Swardson, Lamorne Morris, Arsenio Hall, Jamie Gray Hyder",0,0,0,1,United States,0,0,2017,Qtr 2,April,14,14,"When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off.",Steven Brill,0,0,0,131 min,0,0,0,0,0,0,0,0,Comedies,4,0,0,TV-14,0,2017,0,0,0,0,0,0,0,0,0,0,Sandy Wexler,0,0,0,0,0,0,0,0,0,0,0,Movie,71,2017
0,0,0,0,"Adam Sandler, Joey Lauren Adams, Jon Stewart, Cole Sprouse, Dylan Sprouse, Josh Mostel, Leslie Mann, Allen Covert, Rob Schneider, Kristy Swanson",0,0,0,1,United States,0,0,2020,Qtr 4,October,1,1,"Dumped by his girlfriend because he refuses to accept responsibility, overgrown adolescent Sonny Koufax adopts a 5-year-old to prove he's a grownup.",Dennis Dugan,0,0,0,93 min,0,0,0,0,0,0,0,0,Comedies,10,0,0,PG-13,0,1999,0,0,0,0,0,0,0,0,0,0,Big Daddy,0,0,0,0,0,0,0,0,0,0,0,Movie,46,2020
1,0,0,0,"Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson, Lainie Kazan, Ido Mosseri, Rob Schneider, Dave Matthews, Michael Buffer, Charlotte Rae",0,0,0,1,United States,0,0,2019,Qtr 3,September,1,1,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist will do anything to make his dreams come true.,Dennis Dugan,0,0,0,113 min,0,0,0,0,0,0,0,0,"Action & Adventure, Comedies",9,0,0,UR,0,2008,0,0,0,0,0,0,0,0,0,0,You Don't Mess with the Zohan,0,0,0,0,0,0,0,0,0,0,0,Movie,32,2019
0,0,0,0,"Adam Sandler, Kate Beckinsale, Christopher Walken, David Hasselhoff, Henry Winkler, Julie Kavner, Sean Astin, Joseph Castanon, Jonah Hill, Jake Hoffman, Jennifer Coolidge",0,0,0,1,United States,0,0,2020,Qtr 1,January,1,1,Overworked Michael Newman stumbles on a universal remote control that gives him the power to pause or fast-forward through scenes in his life.,Frank Coraci,0,0,0,108 min,0,0,0,0,0,0,0,0,"Comedies, Sci-Fi & Fantasy",1,0,0,PG-13,0,2006,0,0,1,0,0,0,0,0,0,0,Click,0,0,0,0,0,0,0,0,0,0,0,Movie,56,2020
0,0,0,0,"Adam Sandler, Kathy Bates, Henry Winkler, Fairuza Balk, Jerry Reed, Lawrence Gilliard Jr., Blake Clark, Peter Dante, Jonathan Loughran, Al Whiting",0,0,0,1,United States,0,0,2017,Qtr 1,March,8,8,A water boy for a college football team has a rage that makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,Frank Coraci,0,0,0,90 min,0,0,0,0,0,0,0,0,"Comedies, Sports Movies",3,1,0,PG-13,0,1998,0,0,0,0,0,1,0,0,0,0,The Waterboy,0,0,0,0,0,0,0,0,0,0,0,Movie,83,2017
0,0,0,0,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand, Richard Griffiths, Jonathan Pryce, Courteney Cox, Lucy Lawless, Teresa Palmer, Aisha Tyler, Laura Ann Kesling, Jackie Sandler, Lorna Scott, Dana Min Goodman, Andrew Collins, Jonathan Loughran, Jonathan Morgan Heit, Nick Swardson, Tim Herlihy, Billy Tyler, Johntae Lipscomb, Mikey Post, Sebastian Saraceno, Bill Romanowski, Sadie Sandler, Carmen Electra, Allen Covert, Kathryn Joosten, Annalise Basso, Blake Clark, Julia Lea Wolov, Sarah G. Buxton",1,0,0,1,United States,0,0,2019,Qtr 1,March,5,5,Skeeter's life is turned upside down when the fantastical stories he makes up to entertain his niece and nephew inexplicably turn into reality.,Adam Shankman,0,0,0,100 min,0,0,0,0,0,0,0,0,"Children & Family Movies, Comedies",3,1,0,PG,0,2008,0,0,0,0,0,0,0,0,0,0,Bedtime Stories,0,0,0,0,0,0,0,0,0,0,0,Movie,71,2019
0,0,0,0,"Adam Sandler, Kevin James, Chris Rock, David Spade, Rob Schneider, Salma Hayek, Maria Bello, Maya Rudolph, Colin Quinn, Tim Meadows, Joyce Van Patten",0,0,0,1,United States,0,0,2021,Qtr 3,September,20,20,"Mourning the loss of their beloved junior high basketball coach, five middle-aged pals reunite at a lake house and rediscover the joys of being a kid.",Dennis Dugan,0,0,0,103 min,0,0,0,0,0,0,0,0,Comedies,9,0,0,PG-13,0,2010,0,0,0,0,0,0,0,0,0,0,Grown Ups,0,0,0,0,0,0,0,0,0,0,0,Movie,88,2021
0,0,0,0,"Adam Sandler, Kevin James, Julie Bowen, Ray Liotta, Steve Buscemi, Maya Rudolph, Rob Schneider, June Squibb, Kenan Thompson, Tim Meadows, Michael Chiklis, Karan Brar, George Wallace, Paris Berelc, Noah Schnapp, China Anne McClain, Colin Quinn, Kym Whitley, Lavell Crawford, Mikey Day, Jackie Sandler, Sadie Sandler, Sunny Sandler",0,0,0,1,United States,0,0,2020,Qtr 4,October,7,7,"Hubie's not the most popular guy in Salem, Mass., but when Halloween turns truly spooky, this good-hearted scaredy-cat sets out to keep his town safe.",Steve Brill,0,0,0,104 min,0,1,0,0,0,0,0,0,"Comedies, Horror Movies",10,1,0,PG-13,0,2020,0,0,0,0,0,0,0,0,0,0,Hubie Halloween,0,0,0,0,0,0,0,0,0,0,0,Movie,88,2020
0,0,0,0,"Adam Sandler, LaKeith Stanfield, Kevin Garnett, Julia Fox, Idina Menzel, Eric Bogosian, Judd Hirsch, Abel Tesfaye",0,0,0,0,United States,0,0,2020,Qtr 2,May,25,25,"With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hopes of staying afloat and alive.","Josh Safdie, Benny Safdie",0,0,1,135 min,0,0,0,0,0,0,0,0,"Dramas, Thrillers",5,0,0,R,0,2019,0,0,0,0,0,0,0,0,0,1,Uncut Gems,0,0,0,0,0,0,0,0,0,0,0,Movie,94,2020
0,0,0,0,"Adam Sandler, Patricia Arquette, Harvey Keitel, Rhys Ifans, Allen Covert, Tommy 'Tiny' Lister, Kevin Nealon, Jon Lovitz, Michael McKean, Quentin Tarantino",0,0,0,1,United States,0,0,2020,Qtr 4,December,1,1,"The devil sends his sweet son Nicky to Earth to bring back his scheming siblings, who have plans to oust dear old dad from power.",Steve Brill,0,0,0,90 min,0,0,0,0,0,0,0,0,Comedies,12,0,0,PG-13,0,2000,0,0,0,0,0,0,0,0,0,0,Little Nicky,0,0,0,0,0,0,0,0,0,0,0,Movie,48,2020
0,0,0,0,"Adam Sandler, Selena Gomez, Kevin James, Kathryn Hahn, Andy Samberg, David Spade, Steve Buscemi, Fran Drescher, Molly Shannon, Mel Brooks, Keegan-Michael Key",1,0,0,1,United States,0,0,2019,Qtr 1,January,24,24,"It's love at first sight for Dracula when he meets Ericka, the charming but mysterious captain of the monster cruise that Mavis plans for the family.",Genndy Tartakovsky,0,0,0,97 min,0,0,0,0,0,0,0,0,"Children & Family Movies, Comedies",1,1,0,PG,0,2018,0,0,0,0,0,0,0,0,0,0,Hotel Transylvania 3: Summer Vacation,0,0,0,0,0,0,0,0,0,0,0,Movie,57,2019
1,0,0,0,"Adam Sandler, Terry Crews, Jorge Garcia, Taylor Lautner, Rob Schneider, Luke Wilson, Will Forte, Steve Zahn, Harvey Keitel, Nick Nolte, Jon Lovitz, Whitney Cummings, David Spade, Danny Trejo, Nick Swardson, Blake Shelton, Vanilla Ice, Julia Jones, Saginaw Grant, Lavell Crawford, Steve Buscemi",0,0,0,1,United States,0,0,2015,Qtr 4,December,11,11,"When his outlaw dad is kidnapped, Tommy “White Knife” Stockburn sets off across the West on a rescue mission with five brothers he never knew he had.",Frank Coraci,0,0,0,120 min,0,0,0,0,0,0,0,0,"Action & Adventure, Comedies",12,0,0,TV-14,0,2015,0,0,0,0,0,0,0,0,0,0,The Ridiculous 6,0,0,0,0,0,0,0,0,0,0,0,Movie,75,2015
0,0,0,0,"Adam Sandler, Winona Ryder, Peter Gallagher, Jared Harris, Allen Covert, Erick Avari, John Turturro, Peter Dante, Conchata Ferrell, Steve Buscemi",0,0,0,1,United States,0,0,2020,Qtr 3,August,1,1,"After inheriting a media empire, humble Longfellow Deeds moves to the Big Apple – where a reporter and a company bigwig are waiting to pounce on him.",Steve Brill,0,0,0,97 min,0,0,0,0,0,0,0,0,"Comedies, Romantic Movies",8,1,0,PG-13,0,2002,1,0,0,0,0,0,0,0,0,0,Mr. Deeds,0,0,0,0,0,0,0,0,0,0,0,Movie,52,2020
